x,y,title,tokens,word,poem_title,author,period,link
0.018942015,-0.00838646,". your life is but a little beat within the **heart** of time. a little gain, a little pain",". your life is but a little beat within the heart of time . a little gain , a little pain",heart,Just Think!,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/just-think-30951
0.015757166,0.009955121,"for all. ) here's item, a **ring** ( very plain, sirs! ), and","for all . ) here ' s item , a ring ( very plain , sir ##s ! ) , and",ring,Fashions,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/fashions-28080
0.01634115,0.02713178,", so--item, a cross for his **head**. who 'll buy? yes, you '",", so - - item , a cross for his head . who ' ll buy ? yes , you '",head,Jealousy,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/jealousy-9673
0.017006548,0.028372442,"that fly. so here are the thorns for his **head**, sirs. they 'll keep till you","that fly . so here are the thorns for his head , sir ##s . they ' ll keep till you",head,Fashions,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/fashions-28080
0.0140872765,0.01359927,"cheerful as a lark in his best suit to wander **arm**-in-**arm** with brown-eyed gwen,","cheerful as a lark in his best suit to wander arm - in - arm with brown - eyed gwen ,",arm,In The Pink,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/in-the-pink-30435
0.012274071,0.011045932,"in his best suit to wander **arm**-in-**arm** with brown-eyed gwen, and whisper in her","in his best suit to wander arm - in - arm with brown - eyed gwen , and whisper in her",arm,In The Pink,Siegfried Loraine Sassoon,20th Century,http://public-domain-poetry.com/siegfried-loraine-sassoon/in-the-pink-30435
0.020813033,-0.017060954,"poor fool, and knew it not! within my **heart** i hear the cry of loves that suffer, souls","poor fool , and knew it not ! within my heart i hear the cry of loves that suffer , souls",heart,ANZAC,John Le Gay Brereton,20th Century,http://public-domain-poetry.com/john-le-gay-brereton/anzac-6982
0.017465761,0.017327676,"in death. yet here i stand and bow my **head** to those whom other banners led, because within their","in death . yet here i stand and bow my head to those whom other banners led , because within their",head,ANZAC,John Le Gay Brereton,20th Century,http://public-domain-poetry.com/john-le-gay-brereton/anzac-6982
0.020062437,0.015488393,". ) oh weep fair south, and bow thy **head** for one is gone beyond recall! cast flowers on",". ) oh weep fair south , and bow thy head for one is gone beyond recall ! cast flowers on",head,Requiescat,Edwin C. Ranck,20th Century,http://public-domain-poetry.com/edwin-c-ranck/requiescat-29057
0.020607946,-0.01942503,"troubled sea, yet recollection stirs the **heart**, of men in gray who used to be,","troubled sea , yet rec ##oll ##ection stir ##s the heart , of men in gray who used to be ,",heart,Requiescat,Edwin C. Ranck,20th Century,http://public-domain-poetry.com/edwin-c-ranck/requiescat-29057
0.020829495,-0.018668348,"streams made holy by their dreams, nor feel the **heart**-break in the **heart** of things? ( to","streams made holy by their dreams , nor feel the heart - break in the heart of things ? ( to",heart,Lament,Wilfrid Wilson Gibson,20th Century,http://public-domain-poetry.com/wilfrid-wilson-gibson/lament-38266
0.020294214,-0.014717843,"dreams, nor feel the **heart**-break in the **heart** of things? ( to a. e. )","dreams , nor feel the heart - break in the heart of things ? ( to a . e . )",heart,,,,
0.01652594,0.010779211,", the wheel of all the world, is a **ring** on our lady's finger with the suns and",", the wheel of all the world , is a ring on our lady ' s finger with the suns and",ring,The Trinkets,Gilbert Keith Chesterton,20th Century,http://public-domain-poetry.com/gilbert-keith-chesterton/trinkets-33604
0.02082767,-0.015246312,her who sits playing with her rings with the great **heart** that a woman has and the love of little things,her who sits playing with her rings with the great heart that a woman has and the love of little things,heart,The Trinkets,Gilbert Keith Chesterton,20th Century,http://public-domain-poetry.com/gilbert-keith-chesterton/trinkets-33604
0.020764045,-0.017724264,"dart of love, she is the love of my **heart**, she is a rune, she is above the","dart of love , she is the love of my heart , she is a rune , she is above the",heart,Mary Hynes,James Stephens,20th Century,http://public-domain-poetry.com/james-stephens/mary-hynes-38031
0.020790942,-0.018936265,"with gleams of every hue, and in his **heart**'s depths hides it from the sun. it","with gleam ##s of every hue , and in his heart ' s depths hides it from the sun . it",heart,The Sadness Of The Moon - (Twelve Translations From Charles Baudelaire),"John Collings Squire, Sir",20th Century,http://public-domain-poetry.com/john-collings-squire/sadness-of-the-moon-38005
0.01874047,0.018291194,"still, though i have often held your girlish **head** drooped on my shoulder, faint from little ill","still , though i have often held your girl ##ish head dr ##ooped on my shoulder , faint from little ill",head,Epilogue.  Under the Blessing of Your Psyche Wings,Vachel Lindsay,20th Century,http://public-domain-poetry.com/vachel-lindsay/epilogue-under-the-blessing-of-your-psyche-wings-24031
0.020659091,-0.014998344,"your hand: through my firm feet up to my **heart** you hold me,-you are in the land","your hand : through my firm feet up to my heart you hold me , - you are in the land",heart,Gravity,Harold Edward Monro,20th Century,http://public-domain-poetry.com/harold-edward-monro/gravity-38316
0.020836754,-0.01805195,"while you send thrills up my body to my **heart**, and i am all in love to know how","while you send thrill ##s up my body to my heart , and i am all in love to know how",heart,Gravity,Harold Edward Monro,20th Century,http://public-domain-poetry.com/harold-edward-monro/gravity-38316
0.020938583,-0.019603536,"face heavenwards and bless eternity, wherein my **heart** could be as glad as this and lazily i","face heaven ##ward ##s and bless eternity , wherein my heart could be as glad as this and la ##zily i",heart,Now would I be,Edward Shanks,20th Century,http://public-domain-poetry.com/edward-shanks/now-would-i-be-37915
0.02083846,-0.0167433,"for years untold her youth will shine. her **heart** is fed on heavenly bread, the blood of martyrs","for years unto ##ld her youth will shine . her heart is fed on heavenly bread , the blood of martyrs",heart,Easter Week,Alfred Joyce Kilmer (Joyce),20th Century,http://public-domain-poetry.com/alfred-joyce-kilmer/easter-week-21639
0.01820463,-0.0066361767,the sun. it curves in a rush to the **heart** of the vast flower: the day has begun.,the sun . it curves in a rush to the heart of the vast flower : the day has begun .,heart,Bombardment,D. H. Lawrence (David Herbert Richards),20th Century,http://public-domain-poetry.com/d-h-lawrence/bombardment-22847
0.017576126,0.023714844,"; cot for your feeble limbs, pillow your **head**-what's the use? now, what","; cot for your fee ##ble limbs , pillow your head - what ' s the use ? now , what",head,What's The Use?,Edward Smyth Jones,20th Century,http://public-domain-poetry.com/edward-smyth-jones/whats-the-use-21478
0.020907788,-0.017592132,"swift dart, aimed at the core of an innocent **heart**! what's the use? say, what","swift dart , aimed at the core of an innocent heart ! what ' s the use ? say , what",heart,Michael,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/michael-31075
0.018132022,0.025310578,naught but a vial of wrath poured upon your **head**! what's the use? ah! what,na ##ught but a vial of wrath poured upon your head ! what ' s the use ? ah ! what,head,Michael,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/michael-31075
0.021046586,-0.018267877,"please-brain's full of joy, his **heart** is at ease-see, that's the","please - brain ' s full of joy , his heart is at ease - see , that ' s the",heart,Jealousy,Rupert Brooke,20th Century,http://public-domain-poetry.com/rupert-brooke/jealousy-9673
0.020800551,-0.016110504,"fasten to lover or to friend, until the **heart** break at the end: the break of death that","fast ##en to lover or to friend , until the heart break at the end : the break of death that",heart,The Passing Strange,John Masefield,20th Century,http://public-domain-poetry.com/john-masefield/passing-strange-3064
0.021197965,-0.0155637,with sorcery; sometimes it seemed my own **heart** heard inland the sorrow of the sea. but even,with so ##rce ##ry ; sometimes it seemed my own heart heard inland the sorrow of the sea . but even,heart,They Told Me,Walter De La Mare,20th Century,http://public-domain-poetry.com/walter-de-la-mare/they-told-me-33319
0.019065807,-0.004326425,"loose fingers on the awkward stem covered above with gentle **heart**-shaped leaves and under dangling, pale as honey","loose fingers on the awkward stem covered above with gentle heart - shaped leaves and under dangling , pale as honey",heart,The Sprig Of Lime,Robert Malise Bowyer Nichols,20th Century,http://public-domain-poetry.com/robert-malise-bowyer-nichols/sprig-of-lime-38324
0.01520725,0.009629232,"-scented starry flowers. she laid his bent **arm** back upon his breast, then watched above white knuckles","- scented starr ##y flowers . she laid his bent arm back upon his breast , then watched above white knuckles",arm,The Sprig Of Lime,Robert Malise Bowyer Nichols,20th Century,http://public-domain-poetry.com/robert-malise-bowyer-nichols/sprig-of-lime-38324
0.020480689,-0.018114075,"not, young man, you will bite your own **heart**. song of the tatars. ( for thomas","not , young man , you will bite your own heart . song of the tatar ##s . ( for thomas",heart,Honey,Edward Powys Mathers (As Translator),20th Century,http://public-domain-poetry.com/edward-powys-mathers/honey-25822
0.01995987,-0.013195853,"had a friend who battled for the truth with stubborn **heart** and obstinate despair, till all his beauty","had a friend who battled for the truth with stubborn heart and ob ##sti ##nate despair , till all his beauty",heart,My Friend,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/my-friend-15887
0.017662892,0.016852546,". after, a woman found him, and his **head** lay on her breast, till he forgot his pain",". after , a woman found him , and his head lay on her breast , till he forgot his pain",head,My Friend,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/my-friend-15887
0.020929098,-0.018320713,"to sink among the dust, and rest his rebel **heart**, and close his eyes. ( from the french","to sink among the dust , and rest his rebel heart , and close his eyes . ( from the french",heart,My Friend,James Elroy Flecker,20th Century,http://public-domain-poetry.com/james-elroy-flecker/my-friend-15887
0.02017856,-0.013361757,", despising earthly things, and, the **heart** of me's an empty thing, that never",", des ##pis ##ing earthly things , and , the heart of me ' s an empty thing , that never",heart,The Grief,Theodosia Garrison,20th Century,http://public-domain-poetry.com/theodosia-garrison/grief-16155
0.021128299,-0.01992433,"forget the past, be sure his unquenched **heart** would leap to know their hosts are joined at last","forget the past , be sure his un ##que ##nched heart would leap to know their hosts are joined at last",heart,Princeton,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/princeton-28028
0.016792463,0.021728005,"where those dim lilacs wave, he bends his **head** to bless, as dreams come true, the promise","where those dim lila ##cs wave , he bends his head to bless , as dreams come true , the promise",head,Princeton,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/princeton-28028
